countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,cn,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rnna,rkna,rtfpna,rwtfpna,labsh,irr,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,i_irr,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_n,pl_k
CAN,Canada,Canadian Dollar,2008.0,1500647.875,1620558.5,33.337638,17.25827026,1740.30598,3.624348402,1081667.125,1491521.125,1518038.0,1570433.75,5423415.0,0.08691533655,0.9322292805,0.8418046832,1550780.875,1143137.625,1546080.5,6659251.5,0.8095204234,0.9814047217,0.9701802135,0.6311977506,0.0620412454,0.03654025495,1.06704,1.065001011,1.022986531,0.9888557196,Benchmark,Benchmark,Market-based,Regular,Regular,,,0.5247502923,0.2609814107,0.1640193462,0.44683972,-0.383793354,-0.01279743575,1.026285529,0.912103951,1.188863873,0.6498206258,0.6785881519,0.9655124545,1.131240845
CAN,Canada,Canadian Dollar,2009.0,1408601.375,1457230.625,33.746093,16.97176743,1710.836026,3.639665604,1088254.25,1438645.375,1417426.375,1437729.25,5772218.5,0.09452741593,0.8522447348,0.828750968,1505405.625,1152122.0,1502973.125,6806970.5,0.8242573738,0.9651705027,0.9554859996,0.672544837,0.04302571341,0.03648361936,1.143100557,1.004675269,0.9698031545,0.9561080337,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5764241815,0.2437114418,0.1805015206,0.3482494652,-0.3382813334,-0.01060526073,0.954955399,0.8614962101,1.163453698,0.6291337609,0.6600090861,0.8730588555,0.8060530424
CAN,Canada,Canadian Dollar,2010.0,1483011.5,1558715.625,34.147564,17.29539871,1714.208445,3.655047894,1132939.0,1523106.125,1493889.875,1520259.125,6160862.0,0.09788070619,0.8476385474,0.8189739585,1551921.625,1189193.5,1580934.625,6997023.5,0.8451172709,0.9703807831,0.9801869988,0.6509516835,0.05200704187,0.03623279557,1.030162783,1.120209932,1.0825876,1.063809991,Interpolated,Benchmark,Market-based,Regular,Regular,,,0.5723539591,0.2566451132,0.1728735715,0.4076220095,-0.393029213,-0.01646542177,1.059403062,0.9733424783,1.321530938,0.624504745,0.65606004,0.9472321272,0.9337086678
CAN,Canada,Canadian Dollar,2011.0,1552403.5,1649477.125,34.539159,17.59488678,1712.651282,3.662325144,1168031.375,1588293.75,1569459.125,1608678.0,6584164.0,0.1002783105,0.8671434522,0.8215337992,1600746.625,1213120.0,1634366.375,7201987.0,0.8691933751,0.9793856144,0.9915238023,0.6395891905,0.05693046749,0.03610695526,0.9895306919,1.182633281,1.142325163,1.114475846,Benchmark,Benchmark,Market-based,Regular,Regular,0.8034146547,,0.5598512888,0.2612470388,0.1662302166,0.439091742,-0.4149773717,-0.01144292392,1.112835884,1.030297279,1.417706013,0.6370714307,0.6755896807,0.9762924314,1.017762184
CAN,Canada,Canadian Dollar,2012.0,1575739.75,1661054.375,34.92203,17.79371452,1720.630667,3.669616699,1184318.75,1624284.125,1593280.125,1609344.875,7023821.5,0.1034274399,0.8405510783,0.8151268363,1628935.125,1232123.125,1667820.375,7422570.0,0.8950685859,0.975002408,0.9898599982,0.6505615711,0.05240241066,0.03602013364,0.9991883097,1.190152645,1.147748828,1.136291742,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7844584151,,0.5667091608,0.2733816504,0.169192031,0.4294400215,-0.4236382842,-0.01508454792,1.123249292,1.033604383,1.414245605,0.6569074988,0.6776378155,0.9589087963,0.9420694709
CAN,Canada,Canadian Dollar,2013.0,1647212.125,1723023.0,35.296528,18.03874588,1714.935408,3.676922798,1206373.0,1678153.125,1652165.0,1662328.375,7443675.0,0.1043554619,0.8512343168,0.8315441012,1666875.0,1252913.875,1703860.75,7642909.0,0.919936657,0.9802883863,0.9935906529,0.6496884823,0.05312922224,0.03588378057,1.02979657,1.173903942,1.118052125,1.111216307,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7849965143,,0.5613865852,0.2838068306,0.1643262953,0.4028677344,-0.3993644118,-0.01302303746,1.107698321,0.9752354026,1.400081515,0.6823966503,0.6959143281,0.9190738797,0.907828033
CAN,Canada,Canadian Dollar,2014.0,1685110.5,1780581.875,35.664337,18.1487484,1709.601479,3.684243441,1233408.625,1704666.0,1688899.5,1723923.75,7889559.0,0.1051123887,0.8623942137,0.8234581947,1714715.0,1278352.875,1733361.625,7867179.5,0.945774734,0.9953870773,0.9977272153,0.6418065429,0.05456212536,0.03571765497,1.106104944,1.112217903,1.067875266,1.046179771,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7784546906,,0.5507414937,0.2733632028,0.1647243947,0.4012558162,-0.3746504486,-0.01543445233,1.059897423,0.9518185258,1.287147164,0.6837884188,0.7153155208,0.8601546884,0.8642464876
CAN,Canada,Canadian Dollar,2015.0,1659691.75,1691290.5,36.026676,18.35583687,1710.780106,3.691578627,1267452.875,1696327.75,1654817.625,1682114.625,8333818.5,0.1094136834,0.8157577515,0.7931654453,1726018.0,1304755.5,1731489.0,8058121.5,0.9657900929,0.9856468439,0.9804339409,0.6702593565,0.04332550615,0.03546236083,1.279097896,0.9660859704,0.9403626323,0.9251026511,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7838931522,,0.571806252,0.254961729,0.1816815734,0.3840812445,-0.3743082583,-0.0182224866,0.9352688789,0.8643427491,1.063076496,0.6325906515,0.6660664082,0.7407215238,0.6359170675
CAN,Canada,Canadian Dollar,2016.0,1683513.5,1711195.0,36.382944,18.54110527,1705.192385,3.698928595,1306512.125,1713082.5,1674676.0,1701894.625,8527152.0,0.10818398,0.8154283166,0.7929350734,1743302.125,1331078.875,1739020.5,8222410.0,0.9813635349,0.9844499826,0.973751843,0.6611776352,0.04465144873,0.03508000821,1.325399636,0.9302996397,0.9125614166,0.8979666233,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.7723819467,,0.5751140118,0.2388928235,0.1925669312,0.3667593896,-0.3591905832,-0.0141425617,0.9131565094,0.8555597067,0.9814987779,0.6229763627,0.6580811739,0.730588913,0.6285582185
CAN,Canada,Canadian Dollar,2017.0,1771272.75,1796296.5,36.732095,18.85181427,1693.784661,3.706293106,1374531.375,1811571.25,1771272.75,1796296.5,8399451.0,0.1056107357,0.8464530706,0.821157217,1796296.5,1374531.375,1811571.25,8399451.0,1.0,1.0,1.0,0.6511365175,0.04890081659,0.03474879637,1.297736517,0.9447422624,0.9312619567,0.9182887673,Benchmark,Benchmark,Market-based,Regular,Regular,0.7727829023,,0.5683915019,0.2433004975,0.1968114674,0.3591211438,-0.3527369499,-0.01488762628,0.9366593957,0.8888651133,0.968085587,0.6511886716,0.6834457517,0.794224143,0.6903908849
CAN,Canada,Canadian Dollar,2018.0,1815590.75,1833635.0,37.074562,18.96622849,1707.05926,3.713672161,1412702.25,1849784.0,1813162.625,1834875.75,8555011.0,0.1055965647,0.8436835408,0.8177939653,1839938.375,1410847.75,1852540.625,8580741.0,1.020548344,1.006621122,1.004969954,0.6548804045,0.04857091978,0.03456443548,1.295755074,0.960709393,0.9496697187,0.9384316802,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.5701853037,0.238207832,0.199731797,0.3667531013,-0.3602359891,-0.01464202441,0.9536442757,0.9139881134,0.9808785319,0.6692687869,0.6958488822,0.8151032925,0.6730304956
CAN,Canada,Canadian Dollar,2019.0,1846581.125,1866214.875,37.411047,19.29866219,1689.280933,3.721065998,1438747.25,1876047.25,1841899.0,1862070.0,8721109.0,0.1047317907,0.8388752937,0.8128603697,1874187.25,1435375.25,1881210.875,8757839.0,1.039912462,1.012811065,1.008034945,0.6548804045,0.04816389456,0.0344321318,1.326854011,0.9546095729,0.9454898238,0.9352477193,Extrapolated,Extrapolated,Market-based,Regular,Regular,,,0.5709381104,0.2348461598,0.2017220706,0.3539559245,-0.3471027911,-0.01435942762,0.9461887479,0.9154853225,0.9784433246,0.6768112779,0.7014377117,0.814150691,0.6645373702
CHN,China,Yuan Renminbi,2000.0,5514430.0,5420106.5,1290.550765,735.7231445,2090.475311,2.313537359,3939191.0,5427785.5,5543107.5,5517329.0,14236407.0,0.2371429801,0.3345496356,0.3165903091,5962253.0,2598866.0,3881771.25,13807774.0,0.1578622013,0.7750580311,0.5204498768,0.5919618011,0.1087744385,0.05381741002,8.278504167,0.1952362061,0.2185292691,0.2195502669,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.4673406482,0.2698034942,0.2466263771,0.1132685691,-0.09408014268,-0.002958910074,0.2201256007,0.2801684439,0.1480724514,0.4471966326,0.4829505086,0.1977613419,0.5601586103
CHN,China,Yuan Renminbi,2001.0,5983303.5,5898086.0,1299.129752,742.6759644,2103.515176,2.329683542,4152192.0,5953010.5,6058904.0,6042161.5,15759915.0,0.2522640824,0.3465352952,0.3276259005,6370915.0,2771043.0,4263382.0,15183588.0,0.1739715785,0.7853043079,0.5420202613,0.5880331993,0.10811048,0.05308192596,8.277068333,0.1994491965,0.2210631669,0.2216757238,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.44751212,0.2980420887,0.2396909744,0.1133266911,-0.09508015215,-0.003491734155,0.2265737057,0.2708990276,0.1488067061,0.4372594357,0.4722838998,0.1997366399,0.5747255683
CHN,China,Yuan Renminbi,2002.0,6559405.5,6458509.0,1307.352257,748.6954346,2118.201376,2.345942497,4551239.5,6550753.5,6689212.5,6659621.5,17536190.0,0.2796785831,0.352928251,0.330527544,6969823.0,3012118.75,4647336.0,16754779.0,0.1922908574,0.8143099546,0.5600118637,0.6032833457,0.0960502103,0.05245239288,8.2769575,0.1966215521,0.2198401093,0.2208169401,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.4456398487,0.3002444208,0.2377682477,0.1241178215,-0.1030480266,-0.004722285084,0.2242131084,0.2726895511,0.1449077725,0.442061156,0.4779736698,0.2031442672,0.5149636865
CHN,China,Yuan Renminbi,2003.0,7129783.0,7056661.5,1315.303521,753.550415,2138.082277,2.362315178,4774993.5,7192544.0,7302662.5,7292070.0,19703782.0,0.3114011884,0.3587012589,0.3358656168,7496914.0,3192677.0,5158909.5,18678236.0,0.2159501761,0.8248791099,0.5854513049,0.5981279612,0.09159567207,0.05238939449,8.277036667,0.2011828125,0.2273527235,0.2276829779,Extrapolated,Benchmark,Market-based,Regular,Regular,,,0.4226837158,0.3315314054,0.2321362942,0.1400195807,-0.1198751405,-0.006495845038,0.2326131165,0.2790418565,0.1439531893,0.4750362039,0.5138853192,0.2106899023,0.4939722717
CHN,China,Yuan Renminbi,2004.0,7976863.5,7876309.5,1323.084641,758.6143188,2167.895946,2.378801823,5130306.5,8019618.5,8188286.0,8149844.0,22163566.0,0.3451323509,0.3761395812,0.3493586779,8225812.5,3433734.5,5723525.0,20848848.0,0.2434287369,0.8474859595,0.6081944108,0.5728844404,0.09570241719,0.05295952037,8.276800833,0.2097991258,0.2387981117,0.2399245203,Extrapolated,Benchmark,Market-based,Regular,Regular,,64.44444444,0.4026008546,0.354523629,0.2268966883,0.1461163014,-0.124564521,-0.005572911352,0.2451899499,0.2902891636,0.1470023543,0.5100303292,0.5478650928,0.2259433419,0.5174484849
CHN,China,Yuan Renminbi,2005.0,8890609.0,8767904.0,1330.77638,763.2120361,2192.354587,2.395403624,5734382.5,8863365.0,9276251.0,9151640.0,25002166.0,0.3871173263,0.3913531303,0.3515920639,9019761.0,3813503.75,6300482.0,23268102.0,0.2742293179,0.870818615,0.6273813248,0.5682186484,0.09601920843,0.05371348932,8.194316667,0.2158952504,0.2464315742,0.2497870475,Benchmark,Benchmark,Market-based,Regular,Regular,0.5362334285,64.44444444,0.3921806514,0.3419039845,0.2344155312,0.1650342047,-0.1235434338,-0.009990910999,0.2558038831,0.3023945391,0.1491275281,0.5118684173,0.5735810399,0.2331074774,0.4959370792
CHN,China,Yuan Renminbi,2006.0,9853383.0,9562662.0,1338.408647,767.2093506,2183.058315,2.404458523,5984607.5,9516632.0,10209220.0,9971915.0,28461476.0,0.4305053055,0.4029568732,0.3593483865,9982318.0,4179605.5,7005611.0,25976578.0,0.3070564866,0.9148180485,0.6621776223,0.5573593378,0.1022305638,0.05415918678,7.973438333,0.2404308617,0.2695719004,0.2759869993,Interpolated,Benchmark,Market-based,Regular,Regular,,57.77777778,0.3816192448,0.3541971743,0.2185270339,0.1861210167,-0.1324075162,-0.008056942374,0.2772298455,0.3189480603,0.1761678606,0.5342331529,0.5927578211,0.2414797097,0.5192378759
CHN,China,Yuan Renminbi,2007.0,10853901.0,10522240.0,1345.993888,771.0383911,2152.650214,2.413547754,6067222.5,10279015.0,11182232.0,10874190.0,32760308.0,0.480612129,0.4172565639,0.372423619,10976751.0,4678310.5,7940958.5,28985030.0,0.3410113454,0.9629179835,0.7184780836,0.5530818701,0.1062574983,0.05387526006,7.6075325,0.2951462567,0.3174971938,0.3264911771,Interpolated,Benchmark,Market-based,Regular,Regular,,61.11111111,0.3643088639,0.3873201311,0.1936382055,0.1967034638,-0.1360207051,-0.005949909333,0.3311241865,0.3496944308,0.2274577469,0.5874119997,0.6413131952,0.266580373,0.5768817067
CHN,China,Yuan Renminbi,2008.0,11386127.0,11210087.0,1353.569484,774.4563599,2131.592687,2.422671318,6061694.5,10908688.0,11776912.0,11516746.0,37980100.0,0.5512158275,0.4138996303,0.3727493286,11616248.0,5056456.5,8732913.0,32322166.0,0.3798218966,0.9719170928,0.7536116838,0.5520761609,0.100512296,0.05352240056,6.948655,0.3738460243,0.3901138604,0.3989266157,Interpolated,Benchmark,Market-based,Regular,Regular,,61.11111111,0.3529423773,0.4208648205,0.1733950675,0.2013617903,-0.1463987827,-0.002165258396,0.4083561003,0.4104585946,0.3036014438,0.6444721818,0.6796395779,0.3091738224,0.6409301162
CHN,China,Yuan Renminbi,2009.0,12306399.0,12166251.0,1361.169419,777.6272583,2138.851737,2.431829453,6478556.0,12132281.0,12627631.0,12460865.0,44643404.0,0.6597079635,0.4074205756,0.3854964674,12577917.0,5557826.5,9961338.0,36652620.0,0.4323449135,0.9869419932,0.8061682582,0.5526545048,0.09601037204,0.05387243256,6.831416052,0.390278399,0.4040101171,0.4094170332,Interpolated,Benchmark,Market-based,Regular,Regular,,62.22222222,0.3563637733,0.4537184834,0.1635484248,0.1627256125,-0.1324378699,-0.003918408882,0.417532295,0.4197451472,0.3308935761,0.6162875295,0.623848021,0.29972592,0.5855863094
CHN,China,Yuan Renminbi,2010.0,13861263.0,13847619.0,1368.810615,781.0355225,2172.710183,2.441021919,7019601.0,13589485.0,14155120.0,14093089.0,51907732.0,0.7785636783,0.4160306752,0.3868737519,13947309.0,6070841.0,11163470.0,41481220.0,0.4914052784,1.019699454,0.8417945504,0.5482550859,0.09643021971,0.05456773192,6.770269029,0.4187265635,0.4300346971,0.4319274724,Interpolated,Benchmark,Market-based,Regular,Regular,,65.55555667,0.3480494022,0.4661777318,0.150038749,0.1805542409,-0.1482439637,0.003423853312,0.4398159981,0.4421168566,0.36980474,0.6297662854,0.6605741382,0.3105370104,0.5718174577
CHN,China,Yuan Renminbi,2011.0,14823930.0,14969009.0,1376.497639,784.7133179,2178.809117,2.475469828,7540279.5,14642892.0,15123922.0,15149280.0,58610932.0,0.8635858893,0.4182110429,0.3878853619,14918415.0,6810547.0,12358895.0,46622836.0,0.5530567765,1.02195096,0.8731967211,0.5499829054,0.09601376951,0.05501519516,6.461461327,0.5023423433,0.4993113279,0.4984755814,Benchmark,Benchmark,Market-based,Regular,Regular,0.4829589447,68.88888889,0.3516141772,0.4688416123,0.1461176872,0.1970560849,-0.1714807302,0.007851146162,0.495059073,0.4960935414,0.5198687315,0.6720722318,0.7026741505,0.3432803452,0.621548593
CHN,China,Yuan Renminbi,2012.0,15725230.0,15920895.0,1384.206401,788.2928467,2184.292876,2.510403633,8420921.0,15806476.0,16233770.0,16314193.0,63397776.0,0.9093015194,0.42692855,0.3974416852,15416000.0,7400153.0,13337683.0,52143048.0,0.6194578409,0.9924126267,0.885576427,0.5603400469,0.08872279525,0.05524841323,6.312332827,0.5181835294,0.525582552,0.5229915977,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.4580258999,70.0,0.3561672866,0.4527073503,0.1600041687,0.2009192854,-0.1689441949,-0.0008538935799,0.5196114182,0.5340188146,0.5150051117,0.6635686755,0.7050336599,0.3713357747,0.6290401816
CHN,China,Yuan Renminbi,2013.0,16450837.0,16563043.0,1391.88333,791.6427612,2178.325015,2.545830488,8759287.0,16392508.0,16707255.0,16716764.0,68379848.0,0.9475787878,0.4197746813,0.3983187973,16562428.0,7932979.0,14415749.0,58108720.0,0.6897691488,1.008684635,0.9055110216,0.571143806,0.08337889612,0.05529569834,6.195758346,0.5650659204,0.5728331804,0.5725073218,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.4822139225,70.0,0.364793539,0.456620723,0.159188658,0.2051308155,-0.1800314188,-0.005702327006,0.5623655319,0.5817462802,0.571254015,0.686549902,0.70422405,0.3963984847,0.6341303587
CHN,China,Yuan Renminbi,2014.0,17117492.0,17369238.0,1399.453965,794.6456299,2178.662478,2.574622154,9146506.0,17045806.0,17331976.0,17440318.0,73028176.0,0.9806204438,0.4199154973,0.3963138461,17711682.0,8507697.0,15449600.0,64360792.0,0.7621974349,1.024834156,0.9220110774,0.5780063868,0.08049310744,0.05506720021,6.143434094,0.6015757322,0.6044102907,0.6006555557,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5063917653,70.0,0.3720760643,0.4529332519,0.1523699909,0.2010880709,-0.173829332,-0.004638022278,0.5925886631,0.6076924801,0.6235215068,0.7022519708,0.7392951846,0.41550228,0.6339198351
CHN,China,Yuan Renminbi,2015.0,17866282.0,17985756.0,1406.84787,797.3352661,2170.459317,2.599027872,9629432.0,17413690.0,17910582.0,18058634.0,75872464.0,0.9835821986,0.4232039452,0.3934629261,18379366.0,9209667.0,16569267.0,71041904.0,0.8384967446,1.016404748,0.94507128,0.5831686854,0.08372080326,0.0546602346,6.227488673,0.6202071309,0.6175999045,0.6125365496,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5144986086,70.0,0.3821257949,0.4310545921,0.1511056572,0.2012303919,-0.1608195752,-0.004696902819,0.6054902673,0.614374578,0.6574239731,0.6500088573,0.6897848845,0.4150868356,0.635653913
CHN,China,Yuan Renminbi,2016.0,18611202.0,18591710.0,1414.049351,798.5303345,2167.22769,2.623665094,10109066.0,18113540.0,18545632.0,18619490.0,80571544.0,1.014578104,0.4235907793,0.3980963826,19132416.0,9990200.0,17877344.0,78144448.0,0.9179750681,1.013386488,0.976637423,0.5862529278,0.0837527141,0.05407997966,6.644477829,0.6115970016,0.6057121754,0.6033094525,ICP PPP timeseries: benchmark or interpolated,Benchmark,Market-based,Regular,Regular,0.5078494473,80.0,0.3952929974,0.4298975468,0.1476362497,0.1831076294,-0.156489864,0.0005554698873,0.5902705789,0.5982800126,0.668698132,0.6452730298,0.6673472524,0.4020856917,0.601590395
CHN,China,Yuan Renminbi,2017.0,19501140.0,19687162.0,1421.021791,799.1860962,2168.918848,2.648535967,10721723.0,19087894.0,19501140.0,19687162.0,85568768.0,1.048789263,0.431866765,0.4027825594,19687162.0,10721723.0,19087894.0,85568768.0,1.0,1.0,1.0,0.5862529278,0.08100455999,0.0533730872,6.758755086,0.6299800873,0.6312702894,0.6253055334,Benchmark,Benchmark,Market-based,Regular,Regular,0.514248781,78.8889,0.4031992257,0.4249556363,0.1414055973,0.1856580377,-0.1588879377,0.003669480793,0.5977440476,0.6329237819,0.7218968868,0.6632456779,0.7060363889,0.4325762689,0.6153361201
CHN,China,Yuan Renminbi,2018.0,19508708.0,19729128.0,1427.647786,799.3066406,2168.918848,2.673642397,10401390.0,19215894.0,19439218.0,19634244.0,93338152.0,1.109022975,0.409799099,0.3856268823,19841296.0,11592681.0,20504912.0,93488032.0,1.086698651,0.9682919383,1.03209424,0.5862529278,0.07800617069,0.05263560265,6.615957177,0.7354992628,0.7147873044,0.7076874375,Extrapolated,Benchmark,Market-based,Regular,Regular,,80.0,0.3914369941,0.4489352703,0.1383206099,0.1949007064,-0.1774083674,0.003814763157,0.6964454055,0.690346539,0.8460187912,0.6939634085,0.7317775488,0.4677478969,0.619948566
CHN,China,Yuan Renminbi,2019.0,20056066.0,20257660.0,1433.783686,798.8077393,2168.918848,2.698987007,10566063.0,19703060.0,19919016.0,20118076.0,101544168.0,1.167075038,0.4004797637,0.3772233427,20572606.0,12331125.0,21638008.0,101703024.0,1.175672174,0.9668113589,1.048805118,0.5862529278,0.07513399422,0.05189456791,6.90838501,0.7555296421,0.7200623751,0.7129376531,Extrapolated,Extrapolated,Market-based,Regular,Regular,,80.0,0.3875162601,0.4541684985,0.1376862079,0.1924019605,-0.1676719636,-0.004100975581,0.7165011764,0.679047823,0.8653749228,0.6950681806,0.7340479493,0.4570098817,0.5888162255
